FT,newEvent,basicEvent,discard,same_as,family,quant1,quant2,quant3,quant4,quant5,method,truncate,support.lower,support.upper,degree.freedom,criteria,comments,addpercentiles,addp1,addq1,basicEventR,expertID
3,NA,FT3-021010,FALSE,FT5110,beta,0.9,0.95,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3021010,Exp6
3,NA,FT3-021010,TRUE,NA,beta,1e-9,1e-6,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3021010,Exp17
3,NA,FT3-021010,FALSE,NA,beta,1e-9,1e-6,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3021010,Exp17
3,NA,FT3-021010,FALSE,FT5110,beta,0.001,0.01,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3021010,Exp21
3,NA,FT3-021010,FALSE,NA,beta,1e-8,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3021010,Exp14
3,NA,FT3-021010,FALSE,NA,beta,0.85,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3021010 ,Exp13
3,NA,FT3-021011,FALSE,NA,beta,0.001,0.8,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3021011,Exp15
3,NA,FT3-021012-Ara,FALSE,FT3021003_Austin1_Ara,constant,0.5,0.5,0.5,NA,NA,constant,0,NA,NA,NA,SS,,0,0,NA,FT3021012Ara,Exp8
3,NA,FT3-021012-Col,FALSE,FT3021003_Austin1_Col,constant,1,1,1,NA,NA,constant,0,NA,NA,NA,SS,,0,0,NA,FT3021012Col,Exp8
3,NA,FT3-021011,FALSE,NA,beta,0.05,0.3,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT3021011,Exp8
3,NA,FT3-021011,FALSE,NA,beta,0.2,0.4,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3021011,Exp19
3,NA,FT3-021011,FALSE,FT3021002,beta,0.3,0.5,0.7,0.8,0.9,tert,0,NA,NA,NA,SS,,0,NA,NA,FT3021011,Exp20
3,NA,FT3-021011,FALSE,FT5111,beta,0.9,0.95,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3021011,Exp6
3,NA,FT3-021011,FALSE,FT3021002,beta,0.1,0.9,0.86,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3021011,Exp17
3,NA,FT3-021011,FALSE,FT5124,beta,0.01,0.4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3021011,Exp21
3,NA,FT3-021011,FALSE,NA,beta,0.001,0.9,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok - this replaces yesterdays elicitation for this BE in VGT. lower bound 1E-3 now. ,0,NA,NA,FT3021011,Exp14
3,NA,FT3-021011,FALSE,NA,beta,0.85,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3021011 ,Exp13
3,NA,FT3-021012,FALSE,NA,beta,0.05,0.2,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3021012,Exp19
3,NA,FT3-021012,TRUE,FT3-021003,beta,NA,NA,NA,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3021012,Exp17
3,NA,FT3-0210130,FALSE,NA,beta,1e-7,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT30210130,Exp15
3,NA,FT3-0210130,FALSE,NA,beta,0.2,0.25,0.6,0.7,0.8,tert,0,NA,NA,NA,SS,,0,NA,NA,FT30210130,Exp20
3,NA,FT3-0210130,FALSE,NA,beta,1e-8,1e-5,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT30210130,Exp17
3,NA,FT3-0210130,FALSE,FT51120,beta,0.3,0.8,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT30210130,Exp21
3,NA,FT3-0210130,FALSE,NA,beta,1e-7,0.01,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT30210130,Exp14
3,NA,FT3-0210130,FALSE,NA,beta,1e-4,0.002,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT30210130 ,Exp13
3,NA,FT3-0210131,TRUE,NA,beta,1e-10,1e-6,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT30210131,Exp17
3,NA,FT3-0210131,FALSE,NA,beta,1e-10,1e-6,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT30210131,Exp17
3,NA,FT3-0210131,FALSE,FT51121,beta,0.6,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT30210131,Exp21
3,NA,FT3-02101311,FALSE,NA,beta,1e-7,1e-4,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302101311,Exp14
3,NA,FT3-02101310,FALSE,NA,beta,1e-8,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302101310,Exp15
3,NA,FT3-0210130,FALSE,FT30210040_Austin1,lognormal,1e-6,0.1,0.999,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT30210130,Exp8
3,NA,FT3-02101310,FALSE,NA,constant,0,0,0,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT302101310,Exp8
3,NA,FT3-02101310,FALSE,NA,beta,1e-5,5e-4,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302101310 ,Exp13
3,NA,FT3-02101311,FALSE,NA,constant,0,0,0,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT302101311,Exp8
3,NA,FT3-02101311,FALSE,NA,beta,1e-5,5e-4,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302101311,Exp13
3,NA,FT3-02110,FALSE,NA,beta,1e-9,1e-6,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302110,Exp15
3,NA,FT3-02110,TRUE,NA,beta,1e-6,0.001,0.99,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT302110,Exp8
3,NA,FT3-02110,FALSE,NA,beta,1e-6,0.001,0.98,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT302110,Exp8
3,NA,FT3-02110,FALSE,NA,beta,2e-7,5e-6,1e-5,2e-4,5e-4,dec_nm,0,NA,NA,NA,SS,,0,NA,NA,FT302110,Exp20
3,NA,FT3-02110,TRUE,NA,beta,1e-9,1e-7,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302110,Exp17
3,NA,FT3-02110,FALSE,NA,beta,1e-9,1e-7,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302110,Exp17
3,NA,FT3-02110,FALSE,FT5120,beta,1e-5,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT302110,Exp21
3,NA,FT3-02110,FALSE,NA,beta,1e-6,0.01,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302110,Exp14
3,NA,FT3-02110,FALSE,NA,beta,1e-4,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302110 ,Exp13
3,NA,FT3-02111,FALSE,NA,beta,1e-4,0.05,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302111,Exp15
3,NA,FT3-02111,FALSE,NA,beta,0.01,0.3,0.98,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT302111,Exp8
3,NA,FT3-02111,FALSE,NA,beta,0.3,0.5,0.6,0.7,0.8,tert,0,NA,NA,NA,SS,,0,NA,NA,FT302111,Exp20
3,NA,FT3-02111,TRUE,NA,beta,1e-8,1e-5,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302111,Exp17
3,NA,FT3-02111,TRUE,NA,beta,1e-8,1e-5,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302111,Exp17
3,NA,FT3-02111,FALSE,NA,beta,1e-7,1e-4,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302111,Exp17
3,NA,FT3-02111,FALSE,FT5121,beta,0.01,0.5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT302111,Exp21
3,NA,FT3-02111,FALSE,NA,beta,0.001,0.9,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,"ok, this replaces earlier answer to FT3-02111",0,NA,NA,FT302111,Exp14
3,NA,FT3-02111,FALSE,NA,beta,0.01,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302111 ,Exp13
3,NA,FT3-02112,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT302112,Exp8
3,NA,FT3-02112,TRUE,NA,beta,0.01,0.99,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302112,Exp17
3,NA,FT3-02112,TRUE,NA,beta,0.4,0.6,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302112,Exp17
3,NA,FT3-02112,FALSE,NA,beta,0.4,0.6,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302112,Exp17
3,NA,FT3-02112,FALSE,FT5122,beta,0.6,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT302112,Exp21
3,NA,FT3-02112,FALSE,NA,beta,0.001,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302112,Exp14
3,NA,FT3-02112,FALSE,NA,beta,0.95,0.99,0.99,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302112 ,Exp13
3,NA,FT3-02113,FALSE,NA,beta,1e-7,0.001,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302113,Exp15
3,NA,FT3-02113,TRUE,NA,beta,1e-6,0.001,0.98,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT302113,Exp8
3,NA,FT3-02113,FALSE,NA,beta,1e-6,0.005,0.98,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT302113,Exp8
3,NA,FT3-02113,FALSE,NA,beta,0.1,0.25,0.4,0.6,0.7,tert,0,NA,NA,NA,SS,,0,NA,NA,FT302113,Exp20
3,NA,FT3-02113,TRUE,NA,beta,1e-7,2e-4,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302113,Exp17
3,NA,FT3-02113,FALSE,NA,beta,1e-7,2e-4,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302113,Exp17
3,NA,FT3-02113,FALSE,FT5123,beta,0.6,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT302113,Exp21
3,NA,FT3-02113,FALSE,NA,beta,1e-9,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302113,Exp14
3,NA,FT3-02113,FALSE,NA,beta,1e-5,5e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302113 ,Exp13
3,NA,FT3-02114,FALSE,NA,beta,1e-4,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok. this one duplicated.,0,NA,NA,FT302114,Exp15
3,NA,FT3-02114,FALSE,FT3021002_Austin1,beta,0.1,0.3,0.95,NA,NA,lbubc,0,NA,NA,NA,SS,,0,0,NA,FT302114,Exp8
3,NA,FT3-02114,FALSE,NA,beta,0.8,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302114,Exp19
3,NA,FT3-02114,FALSE,NA,beta,0.3,0.6,0.8,0.9,0.92,dec_nm,0,NA,NA,NA,SS,,0,NA,NA,FT302114,Exp20
3,NA,FT3-02114,TRUE,FT3-021002,beta,0.1,0.9,0.86,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302114,Exp17
3,NA,FT3-02114,FALSE,FT3-021002,beta,0.1,0.9,0.86,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302114,Exp17
3,NA,FT3-02114,FALSE,FT5124,beta,0.01,0.4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT302114,Exp21
3,NA,FT3-02114,FALSE,NA,beta,1e-5,0.05,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302114,Exp14
3,NA,FT3-02114,FALSE,NA,beta,0.85,0.95,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302114 ,Exp13
3,NA,FT3-02115,FALSE,NA,beta,1e-5,0.1,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302115,Exp15
3,NA,FT3-02115,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT302115,Exp8
3,NA,FT3-02115,FALSE,NA,beta,0.25,0.4,0.5,0.6,0.7,dec,0,NA,NA,NA,SS,,0,NA,NA,FT302115,Exp20
3,NA,FT3-02115,TRUE,NA,beta,2e-4,0.25,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT302115,Exp17
3,NA,FT3-02115,FALSE,NA,beta,2e-4,0.25,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302115,Exp17
3,NA,FT3-02115,FALSE,FT5125,beta,0.5,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT302115,Exp21
3,NA,FT3-02115,FALSE,NA,beta,0.01,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT302115,Exp14
3,NA,FT3-1000,FALSE,NA,constant,1,1,1,1,1,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT31000,Exp16
3,NA,FT3-1001,FALSE,NA,constant,1,1,1,1,1,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT31001,Exp16
3,NA,FT3-1002,FALSE,NA,constant,0,0,0,0,0,constant,NA,NA,NA,NA,NA,KRH: Discovered 251114,0,NA,NA,FT31002,Exp16
3,NA,FT3-1003,TRUE,NA,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31003,Exp15
3,NA,FT3-1003,FALSE,NA,beta,0.01,0.5,0.85,NA,NA,lbubc,0,NA,NA,NA,SS,Amended following feedback report,0,NA,NA,FT31003,Exp15
3,NA,FT3-1003,FALSE,NA,beta,0.01,0.5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31003,Exp10
3,NA,FT3-1003,FALSE,FT310314,beta,1e-4,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31003,Exp21
3,NA,FT3-1003,FALSE,NA,beta,0.45,0.55,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31003 ,Exp13
3,NA,FT3-1004,FALSE,NA,beta,1e-7,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31004,Exp15
3,NA,FT3-1004,FALSE,NA,beta,1e-4,0.005,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31004,Exp10
3,NA,FT3-1004,FALSE,NA,beta,1e-4,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31004 ,Exp13
3,NA,FT3-100500,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT3100500,Exp15
3,NA,FT3-100500,FALSE,NA,beta,0.8,1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,"ok. want bounded on 1. (0.8,1)0.8",0,NA,NA,FT3100500,Exp10
3,NA,FT3-100500,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT3100500,Exp22
3,NA,FT3-100500,FALSE,NA,beta,0.1,0.999,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3100500,Exp21
3,NA,FT3-100500,FALSE,NA,beta,0.1,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3100500,Exp12
3,NA,FT3-100500,FALSE,NA,beta,0.8,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100500 ,Exp13
3,NA,FT3-1005001,FALSE,NA,beta,1e-5,0.5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok this replaces previous one.,0,NA,NA,FT31005001,Exp15
3,NA,FT3-1005001,FALSE,NA,beta,0.01,0.08,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,"ok (0.01,0.08)0.75",0,NA,NA,FT31005001,Exp10
3,NA,FT3-1005001,TRUE,NA,beta,0.1,0.99,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.1,0.95,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.1,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.1,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.001,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.01,0.8,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.01,0.9,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.01,0.9,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.01,0.95,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,TRUE,NA,beta,0.01,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,FALSE,NA,beta,0.1,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005001,Exp21
3,NA,FT3-1005001,FALSE,NA,beta,1e-4,0.001,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31005001 ,Exp13
3,NA,FT3-1005002,FALSE,NA,beta,1e-6,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT31005002,Exp21
3,NA,FT3-1005002a,FALSE,NA,beta,1e-9,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31005002a,Exp15
3,NA,FT3-1005002a,FALSE,NA,beta,0.01,0.05,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,"(0.01,0.05) 0.5",0,NA,NA,FT31005002a,Exp10
3,NA,FT3-1005002a,TRUE,NA,beta,1e-4,0.05,0.5,0.75,0.9,dec,0,NA,NA,NA,SS,,0,NA,NA,FT31005002a,Exp16
3,NA,FT3-1005002a,FALSE,NA,beta,0.001,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31005002a ,Exp13
3,NA,FT3-1005002b,FALSE,NA,beta,1e-9,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31005002b,Exp15
3,NA,FT3-1005002b,FALSE,NA,beta,1e-5,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31005002b,Exp10
3,NA,FT3-1005002b-multi,FALSE,NA,beta,1e-5,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31005002bmulti,Exp13
3,NA,FT3-1005002b-single,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,ok,0,NA,NA,FT31005002bsingle,Exp13
3,NA,FT3-100510,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT3100510,Exp15
3,NA,FT3-100510,FALSE,NA,beta,0.95,1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,"ok =bound on 1, happy with fit and tails",0,NA,NA,FT3100510,Exp10
3,NA,FT3-100510,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT3100510,Exp22
3,NA,FT3-100510,FALSE,NA,beta,0.1,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3100510,Exp12
3,NA,FT3-100510,FALSE,NA,beta,0.8,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100510 ,Exp13
3,NA,FT3-100511,FALSE,NA,beta,1e-4,0.5,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100511,Exp15
3,NA,FT3-100511,FALSE,NA,beta,0.001,0.02,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100511,Exp10
3,NA,FT3-100511,FALSE,NA,beta,1e-9,1e-7,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3100511,Exp22
3,NA,FT3-100511,FALSE,NA,beta,1e-4,0.001,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100511 ,Exp13
3,NA,FT3-100512a,FALSE,NA,beta,1e-9,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100512a,Exp15
3,NA,FT3-100512a,FALSE,NA,beta,0.1,0.6,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100512a,Exp10
3,NA,FT3-100512a,FALSE,NA,beta,0.001,0.01,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3100512a ,Exp13
3,NA,FT3-100512b,FALSE,FT31005002b,beta,1e-5,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100512b,Exp10
3,NA,FT3-100512b-multi,FALSE,NA,beta,1e-5,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100512bmulti,Exp13
3,NA,FT3-100512b-single,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,ok,0,NA,NA,FT3100512bsingle,Exp13
3,NA,FT3-100520,FALSE,NA,beta,0.1,0.99,0.9,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100520,Exp15
3,NA,FT3-100520,FALSE,NA,beta,0.2,0.98,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100520,Exp10
3,NA,FT3-100520,FALSE,NA,constant,1,1,1,NA,NA,constant,NA,NA,NA,NA,NA,,0,NA,NA,FT3100520,Exp22
3,NA,FT3-100510,FALSE,FT3100500,beta,0.1,0.999,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3100510,Exp21
3,NA,FT3-100520,FALSE,NA,beta,1e-12,1e-6,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3100520,Exp21
3,NA,FT3-100520,FALSE,NA,beta,0.1,0.9,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT3100520,Exp12
3,NA,FT3-100520,FALSE,NA,beta,0.001,0.1,0.55,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100520 ,Exp13
3,NA,FT3-100521,FALSE,NA,beta,1e-7,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100521,Exp15
3,NA,FT3-100521,FALSE,NA,beta,1e-5,0.01,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100521,Exp10
3,NA,FT3-100521,FALSE,NA,beta,0.001,0.4,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3100521,Exp21
3,NA,FT3-100521,FALSE,NA,beta,1e-6,1e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100521 ,Exp13
3,NA,FT3-100522,FALSE,NA,beta,1e-9,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100522,Exp15
3,NA,FT3-100522,FALSE,NA,beta,1e-5,0.001,0.6,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100522,Exp10
3,NA,FT3-100522,FALSE,FT31005002,beta,1e-6,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,NA,0,NA,NA,FT3100522,Exp21
3,NA,FT3-100522,FALSE,NA,beta,1e-7,1e-5,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT3100522 ,Exp13
3,NA,FT3-1010001,FALSE,NA,beta,1e-8,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010001,Exp22
3,NA,FT3-1010002,FALSE,NA,beta,5e-5,0.1,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010002,Exp15
3,NA,FT3-1010002,FALSE,NA,beta,0.001,0.1,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010002,Exp10
3,NA,FT3-1010002,FALSE,NA,beta,1e-11,1e-9,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010002,Exp22
3,NA,FT3-1010002,FALSE,NA,beta,0.05,0.2,0.75,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010002 ,Exp13
3,NA,FT3-1010003,FALSE,NA,beta,1e-6,0.001,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010003,Exp15
3,NA,FT3-1010003,FALSE,NA,beta,1e-5,0.001,0.4,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010003,Exp10
3,NA,FT3-1010003,FALSE,NA,beta,1e-5,0.001,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,,0,NA,NA,FT31010003,Exp22
3,NA,FT3-1010003,FALSE,NA,beta,1e-4,5e-4,0.8,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010003 ,Exp13
3,NA,FT3-1010004,FALSE,NA,beta,1e-8,1e-5,0.7,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010004,Exp15
3,NA,FT3-1010004,FALSE,NA,beta,1e-4,0.01,0.5,NA,NA,lbubc,0,NA,NA,NA,SS,ok,0,NA,NA,FT31010004,Exp10
